age,workclass,education,marital-status,occupation,gender,hours-per-week,salary
41,Private,HS-grad,Divorced,Sales,Female,40,31665
49,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,108718
38,Private,Some-college,Never-married,Other-service,Female,40,32306
37,Private,HS-grad,Never-married,Handlers-cleaners,Male,40,43358
70,Private,Bachelors,Widowed,Machine-op-inspct,Male,32,34181
24,Private,HS-grad,Never-married,Adm-clerical,Female,40,24615
28,Local-gov,Bachelors,Never-married,Prof-specialty,Female,40,20046
24,Private,Assoc-voc,Never-married,Adm-clerical,Female,20,33520
83,Self-emp-inc,10th,Married-civ-spouse,Farming-fishing,Male,50,105422
69,Private,Doctorate,Married-civ-spouse,Prof-specialty,Male,40,95585
37,Private,HS-grad,Never-married,Adm-clerical,Female,40,21175
28,Private,Bachelors,Never-married,Exec-managerial,Female,40,30627
54,Private,Some-college,Divorced,Adm-clerical,Female,40,21458
71,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,45,51636
56,State-gov,HS-grad,Widowed,Adm-clerical,Female,40,32638
27,Local-gov,Bachelors,Never-married,Prof-specialty,Female,45,47355
42,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Male,80,75268
21,Private,HS-grad,Never-married,Sales,Male,44,39965
29,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Male,40,43820
27,Private,7th-8th,Never-married,Other-service,Male,24,37117
32,Private,Bachelors,Never-married,Prof-specialty,Male,50,85261
31,Private,Some-college,Never-married,Adm-clerical,Male,40,33951
38,Private,Some-college,Separated,Other-service,Female,72,20899
55,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Male,40,114478
48,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,45,38281
58,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Male,80,20428
23,Private,Some-college,Never-married,Adm-clerical,Female,40,44746
28,State-gov,Some-college,Never-married,Adm-clerical,Female,50,33146
49,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,46,48634
51,Private,HS-grad,Married-spouse-absent,Other-service,Female,40,23950
23,Private,HS-grad,Separated,Craft-repair,Male,53,48894
40,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Male,50,38776
59,Private,HS-grad,Divorced,Other-service,Male,40,25014
47,Private,Bachelors,Divorced,Craft-repair,Female,50,23074
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,50,34712
39,Private,Assoc-acdm,Divorced,Exec-managerial,Male,40,38388
43,Private,Some-college,Married-civ-spouse,Craft-repair,Male,60,27061
40,Private,Assoc-voc,Married-civ-spouse,Farming-fishing,Male,60,36003
48,Private,10th,Married-civ-spouse,Transport-moving,Male,40,79563
29,Private,9th,Never-married,Sales,Female,48,28147
48,Private,Some-college,Married-civ-spouse,Sales,Male,50,65252
37,Private,Bachelors,Never-married,Farming-fishing,Male,30,21641
19,Private,HS-grad,Never-married,Sales,Male,48,35357
28,Private,10th,Never-married,Other-service,Female,30,35762
56,Private,5th-6th,Married-civ-spouse,Craft-repair,Male,40,37732
45,Private,HS-grad,Divorced,Transport-moving,Male,60,32136
60,State-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,27981
53,State-gov,Masters,Married-civ-spouse,Exec-managerial,Male,42,114817
37,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,46079
31,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,35219
29,Private,Assoc-voc,Married-AF-spouse,Farming-fishing,Male,44,74970
31,?,HS-grad,Widowed,?,Female,36,44537
39,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,40,21519
31,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,119707
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,83091
17,Private,11th,Never-married,Handlers-cleaners,Female,16,37010
19,Private,HS-grad,Never-married,Other-service,Female,20,48810
24,Private,Bachelors,Never-married,Other-service,Male,32,34498
62,Private,HS-grad,Married-civ-spouse,Farming-fishing,Male,40,88005
34,Private,1st-4th,Never-married,Other-service,Female,40,21998
47,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Male,55,83273
58,Private,Bachelors,Never-married,Prof-specialty,Female,62,28735
23,Private,Assoc-voc,Never-married,Prof-specialty,Female,36,46380
33,Private,HS-grad,Never-married,Other-service,Female,40,20802
76,Private,HS-grad,Widowed,Adm-clerical,Male,6,27214
40,Private,HS-grad,Divorced,Exec-managerial,Female,50,22690
28,Private,7th-8th,Divorced,Other-service,Female,50,40621
41,Private,Some-college,Married-civ-spouse,Tech-support,Female,40,29434
46,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,96,69769
22,Federal-gov,Some-college,Never-married,Adm-clerical,Female,40,42517
29,Private,Assoc-voc,Married-civ-spouse,Handlers-cleaners,Male,40,42503
26,Private,HS-grad,Never-married,Other-service,Male,40,28013
31,Private,Bachelors,Never-married,Adm-clerical,Male,40,76794
22,Private,HS-grad,Never-married,Other-service,Female,25,24739
41,Private,Some-college,Never-married,Transport-moving,Male,43,24343
29,Private,HS-grad,Never-married,Transport-moving,Male,40,21618
60,Private,Assoc-voc,Married-civ-spouse,Tech-support,Male,40,115273
72,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Male,40,114315
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,65,47493
19,Private,Some-college,Never-married,Other-service,Female,25,46737
25,Private,Bachelors,Never-married,Other-service,Male,40,28817
24,Private,Bachelors,Never-married,Exec-managerial,Male,45,43817
59,Private,9th,Married-civ-spouse,Other-service,Male,30,40468
17,Private,11th,Never-married,Craft-repair,Male,30,20367
59,?,Bachelors,Married-civ-spouse,?,Male,40,95759
69,?,Some-college,Never-married,?,Male,1,26525
25,Private,Some-college,Married-civ-spouse,Sales,Male,43,34156
50,?,HS-grad,Married-civ-spouse,?,Male,60,41871
29,Private,HS-grad,Separated,Other-service,Female,40,36156
43,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,55,24644
29,Local-gov,Some-college,Never-married,Other-service,Female,10,45995
29,State-gov,Some-college,Divorced,Adm-clerical,Male,40,21990
32,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Male,40,111415
17,?,10th,Never-married,?,Male,6,45063
50,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,45,81172
43,Private,Some-college,Married-civ-spouse,Exec-managerial,Male,50,33309
41,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,45641
32,Private,Bachelors,Married-civ-spouse,Exec-managerial,Female,40,111011
54,State-gov,Masters,Never-married,Prof-specialty,Female,45,80510
65,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,56372
18,?,HS-grad,Never-married,?,Female,40,35267
70,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Male,40,90443
53,Private,Masters,Married-civ-spouse,Exec-managerial,Male,55,92858
37,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,60,71597
21,Private,Some-college,Never-married,Transport-moving,Male,30,34663
20,Private,HS-grad,Never-married,Machine-op-inspct,Male,40,35700
47,State-gov,HS-grad,Divorced,Adm-clerical,Male,38,29340
26,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,45,31481
31,Private,Prof-school,Never-married,Prof-specialty,Male,50,31052
45,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Male,40,47690
35,Private,HS-grad,Separated,Adm-clerical,Female,40,25431
55,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,109740
49,Private,Masters,Married-civ-spouse,Prof-specialty,Male,50,94107
33,Self-emp-inc,HS-grad,Never-married,Other-service,Male,40,23446
30,Federal-gov,Prof-school,Never-married,Exec-managerial,Male,55,47736
19,Private,Some-college,Never-married,Other-service,Male,15,22260
48,Self-emp-inc,Bachelors,Married-civ-spouse,Exec-managerial,Male,60,100719
41,Private,Some-college,Divorced,Craft-repair,Male,40,76332
29,Private,Bachelors,Married-civ-spouse,Tech-support,Male,35,113424
47,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Male,48,87646
53,Local-gov,Masters,Married-civ-spouse,Exec-managerial,Male,40,105174
19,Private,Some-college,Never-married,Adm-clerical,Female,10,38597
71,Private,HS-grad,Divorced,Other-service,Female,16,32167
29,Private,Some-college,Never-married,Sales,Female,25,33582
43,Local-gov,Some-college,Married-civ-spouse,Other-service,Male,40,33563
23,Private,Bachelors,Never-married,Exec-managerial,Female,30,41765
52,Private,Some-college,Divorced,Adm-clerical,Female,40,26227
56,Private,Bachelors,Married-civ-spouse,Sales,Male,40,100131
28,Private,10th,Never-married,Craft-repair,Male,40,28240
44,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Male,80,42388
37,Federal-gov,Bachelors,Never-married,Prof-specialty,Female,40,20500
30,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Male,50,88608
31,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Male,40,41962
20,Private,Some-college,Never-married,Sales,Female,25,42429
64,Private,HS-grad,Married-civ-spouse,Sales,Male,65,55614
45,Private,HS-grad,Married-civ-spouse,Other-service,Male,40,22955
40,Private,Some-college,Never-married,Exec-managerial,Male,50,115891
19,Private,HS-grad,Never-married,Handlers-cleaners,Male,52,25803
54,Private,Bachelors,Divorced,Exec-managerial,Male,45,66990
61,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Male,40,67157
18,Private,11th,Never-married,Other-service,Female,20,39452
62,?,HS-grad,Married-civ-spouse,?,Male,40,68377
33,Private,Assoc-voc,Never-married,Craft-repair,Male,40,24952
51,Private,HS-grad,Separated,Other-service,Female,37,43296
54,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,43730
24,Private,Some-college,Married-civ-spouse,Protective-serv,Male,24,41318
54,Private,Some-college,Divorced,Exec-managerial,Female,40,28556
42,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,45,114395
51,Federal-gov,Masters,Widowed,Sales,Male,50,102250
41,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,40,63770
47,Local-gov,Assoc-acdm,Separated,Exec-managerial,Male,40,34597
31,State-gov,Some-college,Divorced,Adm-clerical,Female,40,39026
21,Private,Assoc-voc,Never-married,Craft-repair,Male,40,34613
52,Private,Some-college,Divorced,Exec-managerial,Female,40,36611
20,Private,Some-college,Never-married,Prof-specialty,Female,15,31047
18,Private,HS-grad,Never-married,Sales,Female,25,46241
58,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Female,60,35924
23,Private,HS-grad,Never-married,Adm-clerical,Female,40,35028
21,Private,Some-college,Never-married,Sales,Female,20,30383
43,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Male,40,29730
53,Private,HS-grad,Divorced,Machine-op-inspct,Male,40,27794
18,Private,HS-grad,Married-civ-spouse,Exec-managerial,Female,40,42943
44,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,113341
31,Private,Bachelors,Never-married,Prof-specialty,Male,50,27569
48,Private,1st-4th,Married-civ-spouse,Other-service,Male,40,26238
55,Self-emp-inc,Masters,Divorced,Prof-specialty,Female,35,32475
24,Private,Some-college,Never-married,Adm-clerical,Female,20,38408
41,State-gov,Masters,Married-civ-spouse,Prof-specialty,Male,40,89089
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,63285
47,Local-gov,Assoc-voc,Divorced,Adm-clerical,Female,40,28789
54,Private,Some-college,Married-civ-spouse,Sales,Male,32,36889
40,Private,Bachelors,Separated,Sales,Male,40,43710
56,Self-emp-not-inc,Some-college,Divorced,Sales,Female,48,28731
23,Private,Assoc-voc,Never-married,Tech-support,Male,40,24166
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Male,60,20758
27,Local-gov,HS-grad,Never-married,Craft-repair,Male,40,24454
32,Private,Bachelors,Never-married,Prof-specialty,Male,40,118309
72,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Male,74,26401
43,Local-gov,12th,Married-civ-spouse,Transport-moving,Male,40,22067
32,Private,Assoc-acdm,Divorced,Prof-specialty,Female,35,36090
53,Private,Some-college,Separated,Adm-clerical,Male,40,21599
18,Private,12th,Never-married,Other-service,Male,10,48572
38,Private,10th,Widowed,Transport-moving,Male,40,38440
41,Federal-gov,Assoc-voc,Divorced,Adm-clerical,Female,40,47691
29,Private,HS-grad,Never-married,Craft-repair,Male,45,23807
70,?,Some-college,Married-civ-spouse,?,Male,4,86567
46,Self-emp-inc,Bachelors,Widowed,Exec-managerial,Female,50,27613
47,Private,Some-college,Married-civ-spouse,Adm-clerical,Female,40,41217
56,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,Female,15,37227
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,40,22517
55,State-gov,Prof-school,Married-civ-spouse,Prof-specialty,Male,40,60255
50,State-gov,Bachelors,Married-spouse-absent,Prof-specialty,Male,40,33546
47,Private,11th,Divorced,Adm-clerical,Female,40,47022
42,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,31918
22,Private,Some-college,Never-married,Machine-op-inspct,Male,25,41915
42,Private,5th-6th,Married-civ-spouse,Other-service,Male,44,23996
42,Federal-gov,Some-college,Divorced,Exec-managerial,Female,40,31009
46,Private,HS-grad,Divorced,Exec-managerial,Female,40,34462
45,Private,Some-college,Married-civ-spouse,Sales,Male,99,95695
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Male,55,28678
57,Private,Bachelors,Married-civ-spouse,Protective-serv,Male,40,86707
25,Private,12th,Never-married,Craft-repair,Male,40,37546
43,Private,HS-grad,Married-civ-spouse,Transport-moving,Male,30,26949
34,Self-emp-inc,Bachelors,Divorced,Farming-fishing,Male,60,45699
27,Local-gov,Bachelors,Divorced,Prof-specialty,Female,40,35233
25,Private,HS-grad,Never-married,Machine-op-inspct,Female,40,48250
37,Private,Some-college,Never-married,Exec-managerial,Female,40,34271
48,Private,Some-college,Divorced,Sales,Male,45,38012
38,Private,HS-grad,Married-civ-spouse,Other-service,Male,45,31457
17,Private,10th,Never-married,Craft-repair,Male,30,40502
70,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Male,50,97942
37,Private,HS-grad,Divorced,Adm-clerical,Female,37,23972
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,46,26714
56,Private,HS-grad,Married-civ-spouse,Sales,Male,55,115703
64,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,22884
35,Local-gov,Some-college,Divorced,Adm-clerical,Female,38,21376
23,Private,HS-grad,Never-married,Sales,Male,40,29061
42,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Male,90,24516
23,Private,Some-college,Never-married,Handlers-cleaners,Male,30,45583
26,?,Some-college,Never-married,?,Male,12,23701
56,Local-gov,HS-grad,Married-civ-spouse,Transport-moving,Male,40,68780
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Male,40,59788
47,Self-emp-not-inc,5th-6th,Married-civ-spouse,Sales,Male,50,36293
21,Private,Some-college,Never-married,Handlers-cleaners,Male,40,41076
29,Private,HS-grad,Never-married,Craft-repair,Male,40,23348
32,State-gov,Some-college,Married-spouse-absent,Farming-fishing,Male,50,43401
72,Private,9th,Widowed,Other-service,Female,20,35481
69,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Male,40,111952
19,Private,Some-college,Never-married,Adm-clerical,Male,25,26706
25,Local-gov,Bachelors,Never-married,Craft-repair,Male,25,27215
56,Private,Some-college,Married-civ-spouse,Sales,Male,50,67424
42,Private,Masters,Never-married,Prof-specialty,Female,50,107966
58,Private,Bachelors,Divorced,Exec-managerial,Female,35,43628
24,Private,Bachelors,Never-married,Tech-support,Male,40,44333
41,Private,Assoc-voc,Married-civ-spouse,Tech-support,Female,38,60804
40,Private,10th,Married-civ-spouse,Exec-managerial,Male,40,76014
37,Private,HS-grad,Married-civ-spouse,Other-service,Male,45,36560
25,Private,Assoc-acdm,Divorced,Adm-clerical,Female,40,32429
43,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Female,40,91637
36,Private,HS-grad,Never-married,Craft-repair,Male,40,38692
41,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,36648
31,Private,Bachelors,Never-married,Prof-specialty,Female,40,25001
22,Private,HS-grad,Never-married,Exec-managerial,Female,40,22928
36,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,26933
42,Private,10th,Married-civ-spouse,Machine-op-inspct,Male,40,40217
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Male,60,38023
25,Private,HS-grad,Never-married,Adm-clerical,Female,46,45783
23,Private,Bachelors,Never-married,Exec-managerial,Male,40,40983
34,Private,HS-grad,Separated,Sales,Female,20,47805
27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Male,45,30551
32,Private,Bachelors,Married-civ-spouse,Sales,Male,50,109360
33,Private,Some-college,Married-spouse-absent,Prof-specialty,Male,40,39187
38,Private,Bachelors,Divorced,Exec-managerial,Female,55,33243
21,Private,Some-college,Never-married,Machine-op-inspct,Male,30,42165
39,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Male,40,41700
50,Private,Bachelors,Married-civ-spouse,Exec-managerial,Male,40,102880
32,Private,Some-college,Never-married,Adm-clerical,Male,30,43974
40,Federal-gov,HS-grad,Married-civ-spouse,Exec-managerial,Male,40,78351
58,Federal-gov,Some-college,Married-civ-spouse,Exec-managerial,Male,40,61656
20,Private,HS-grad,Never-married,Adm-clerical,Female,20,38888
63,?,HS-grad,Divorced,?,Female,40,46751
56,Private,Bachelors,Married-civ-spouse,Adm-clerical,Male,50,24104
30,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Male,40,31326
39,Private,Some-college,Divorced,Exec-managerial,Female,39,22375
25,Private,Assoc-acdm,Never-married,Prof-specialty,Male,50,115845
33,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Male,40,108926
41,State-gov,Bachelors,Never-married,Prof-specialty,Male,40,34580
50,Private,Some-college,Divorced,Craft-repair,Male,40,27844
44,Private,Some-college,Married-civ-spouse,Transport-moving,Male,40,31705
27,Private,Bachelors,Never-married,Exec-managerial,Male,40,32114
27,Private,Bachelors,Never-married,Prof-specialty,Male,40,90476
58,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Male,40,38016
25,Private,Some-college,Never-married,Tech-support,Male,15,24537
